state,county,lat,lon,year,category
Washington,King,47.6139973,-122.3164779,2013,default
Missouri,Jackson,39.0417494,-94.5898596,2013,shopping
New Jersey,Morris,40.8184469,-74.345876,2013,default
Texas,Nueces,27.8203624,-97.3884958,2013,lodging
California,Los Angeles,34.0469941,-118.4633361,2013,default
Texas,Bexar,29.4633481,-98.5251351,2013,default
Minnesota,Beltrami,47.4756216298204,-94.8844528198242,2016,shopping
North Carolina,Wake,35.774545,-78.6443711,2013,default
Texas,Denton,33.0742676,-97.0762062,2013,default
California,Los Angeles,34.091794,-118.3654907,2013,default
Kansas,Johnson,38.8417519,-94.7689991,2013,default
California,San Francisco,37.7948677,-122.403366,2013,default
Arkansas,Pulaski,34.7310621,-92.2949667,2013,default
California,Los Angeles,34.020416,-118.4926531,2013,atm
California,Los Angeles,34.0698864,-118.4051584,2013,default
Maryland,Baltimore,39.4521057,-76.637275,2013,default
Michigan,Wayne,42.3788042,-83.0598324,2013,default
Florida,Miami-Dade,25.7759269,-80.1901623,2013,default
Oregon,Multnomah,45.522632,-122.6729322,2013,nightlife
California,Los Angeles,34.0907422,-118.3305312,2013,default
Idaho,Ada,43.6201124,-116.3215858,2013,default
Illinois,DuPage,41.9007821,-87.9273135,2013,default
Colorado,Weld,40.392509,-104.715363,2013,shopping
Florida,Miami-Dade,25.7020335,-80.3489445,2013,food
New Jersey,Hunterdon,40.6361373,-74.911811,2013,food
Georgia,Hall,34.2236894,-83.8651086,2013,default
Pennsylvania,Lancaster,40.0726875,-76.3183977,2013,default
Delaware,Sussex,38.7765343,-75.5532223,2013,default
Utah,Salt Lake,40.7366217,-111.8901278,2013,shopping
Texas,Dallas,32.7875701,-96.7961419,2013,default
Alaska,Juneau,58.3623349,-134.5764974,2013,default
Mississippi,Oktibbeha,33.4631956,-88.8065802,2013,default
Texas,Dallas,32.9428554,-96.669434,2013,default
Washington,Skagit,48.4765629664158,-122.074584960938,2018,default
Colorado,Weld,40.4218186,-104.7812697,2013,default
Texas,Williamson,30.5307603,-97.7909051,2013,default
Pennsylvania,Westmoreland,40.3012718,-79.5392028,2013,default
New York,Queens,40.7645863,-73.9168253,2013,default
Colorado,Boulder,39.9830492,-105.2532557,2013,default
Florida,Collier,26.1315495,-81.7670707,2013,default
Texas,Travis,30.385817,-97.7019734,2014,default
Florida,Martin,27.1804136,-80.2489369,2013,default
Washington,King,47.6893718,-122.3548058,2013,default
Florida,Sarasota,27.1001995,-82.4542865,2013,default
Florida,Pinellas,27.8641647,-82.848753,2013,default
Florida,Brevard,28.0796578,-80.6143905,2013,default
Florida,Brevard,28.0841043,-80.6173753,2013,default
Florida,Indian River,27.835241,-80.4833671,2013,default
Florida,Hillsborough,27.9677472,-82.4857801,2013,default
California,Ventura,34.2782341,-119.2703436,2013,shopping
New York,Nassau,40.7914241,-73.70215,2013,default
Florida,Duval,30.3123454,-81.5751011,2013,default
California,Riverside,33.6582326,-117.2925175,2013,default
Arizona,Maricopa,33.3919374,-111.9477385,2013,default
Tennessee,Hancock,36.501829,-83.2536752,2013,default
West Virginia,Raleigh,37.7543058,-81.217062,2013,default
Texas,Travis,30.2586145,-97.7385885,2013,food
Texas,Tarrant,32.7508089,-97.35892,2013,default
Nevada,Clark,36.1266809,-115.1861905,2013,default
Nevada,Clark,36.1679884,-115.2868842,2013,food
Arizona,Maricopa,33.3929195,-111.6783919,2013,default
Nevada,Clark,36.0291344,-115.0852038,2013,food
Nevada,Clark,36.0227544,-115.1747426,2013,default
Florida,Lee,26.7109017,-81.8836998,2013,default
New Hampshire,Rockingham,43.0731404,-70.9399834,2013,default
District of Columbia,District of Columbia,38.8917278,-77.0173146,2013,default
Florida,Miami-Dade,25.7341594,-80.2568944,2013,default
Hawaii,Honolulu,21.291939,-157.8440785,2014,default
Washington,King,47.5972208,-122.182299,2014,default
Colorado,Denver,39.7203501,-104.8967493,2013,default
Minnesota,Ramsey,44.9646937,-93.1852766,2013,default
Kansas,Douglas,38.9865443,-95.2284468,2013,default
Maryland,Montgomery,38.9887454,-77.0967373,2014,default
Hawaii,Honolulu,21.3099119,-157.8616107,2013,default
California,Nevada,39.3289614,-121.1110878,2013,default
California,San Diego,32.7790406,-117.1169563,2013,default
California,San Diego,32.7848072,-117.1253966,2013,default
California,Los Angeles,34.153551,-118.4658231,2013,default
California,Santa Clara,37.3867782,-121.9662771,2013,default
California,Sacramento,38.6364007,-121.4979308,2013,default
California,Orange,33.8633688,-117.866757,2013,default
California,Orange,33.746198,-117.8663132,2013,shopping
California,Orange,33.5530336,-117.6942931,2013,default
California,Orange,33.6769678,-117.8885474,2013,shopping
California,San Diego,32.7400783,-117.2532817,2013,attraction
California,Los Angeles,34.0873089,-118.3807483,2013,default
California,Los Angeles,34.1533238,-118.4626039,2013,default
Louisiana,East Baton Rouge,30.4555932,-91.1854051,2013,default
California,Los Angeles,34.0767965,-118.2221876,2013,default
California,San Diego,32.7105275,-117.160284,2013,default
Maryland,Baltimore,39.7112735,-76.6519132,2014,default
Texas,Travis,30.38578,-97.7018232,2014,sports
Virginia,Arlington,38.8358767,-77.0980309,2014,default
Texas,Bell,31.0833459,-97.7759163,2014,default
Michigan,Wayne,42.3674069,-83.3894128,2014,default
California,Mono,37.6476414,-118.9877153,2014,lodging
New Hampshire,Merrimack,43.2081276,-71.534161,2014,default
California,Sacramento,38.6372733,-121.3287,2014,default
California,Orange,33.8088655,-117.8408343,2014,default
New Jersey,Monmouth,40.1828983,-74.2494245,2014,default
Arizona,Maricopa,33.4857177,-112.3731157,2014,default
Illinois,Cook,41.8715033,-87.6253817,2014,default
New York,New York,40.7059776,-74.0115846,2014,default
Missouri,Jackson,39.1000487,-94.5810147,2014,default
North Carolina,New Hanover,34.2340998,-77.9479295,2014,nightlife
Massachusetts,Bristol,41.7007185,-71.1471262,2014,default
Tennessee,Montgomery,36.569558,-87.4051538,2014,food
Virginia,Chesterfield,37.4070608,-77.4780806,2014,default
Texas,Travis,30.5032729,-97.9153752,2014,default
Michigan,Charlevoix,45.7464608,-85.5207665,2014,default
Texas,Harris,29.5317497,-95.1612553,2014,shopping
New York,Suffolk,40.7463176,-73.4183864,2014,default
Florida,Miami-Dade,25.7914992,-80.3241881,2014,default
Arkansas,Logan,35.1398747,-93.9148664,2014,default
California,Sacramento,38.6479051,-121.4811407,2014,shopping
Oregon,Multnomah,45.5168496,-122.6155151,2014,default
Arizona,Maricopa,33.3070906,-111.7808351,2014,default
Illinois,Kane,42.0848644,-88.2939968,2014,default
Michigan,Monroe,42.0708505,-83.2909069,2014,default
Oklahoma,Le Flore,35.276182,-94.4793523,2021,atm
Colorado,Larimer,40.5178651,-105.0112296,2014,default
Arizona,Maricopa,33.3945043,-111.9410812,2014,default
Florida,Broward,26.0084482,-80.2837948,2014,default
New Hampshire,Grafton,43.6450255,-72.2536118,2014,default
Florida,Miami-Dade,25.6694271,-80.2857192,2014,default
Utah,Salt Lake,40.5202322,-111.9464187,2014,default
Oregon,Jackson,42.3170771,-122.8925304,2014,default
Minnesota,Hennepin,45.0823023,-93.7285994,2014,default
New York,New York,40.8038243,-73.9495698,2014,default
New Jersey,Camden,39.838958,-75.0083025,2014,default
Florida,Miami-Dade,25.7913515,-80.3239521,2014,default
New York,Schenectady,42.8177382,-73.9564512,2014,default
New Mexico,Bernalillo,35.2004311,-106.7513987,2014,default
Pennsylvania,Philadelphia,39.9278392,-75.1657455,2014,shopping
Pennsylvania,Philadelphia,39.982271,-75.1269437,2014,default
New York,Onondaga,43.0445277,-76.1504985,2014,default
South Carolina,Richland,34.1838621,-80.8727546,2014,default
Colorado,Denver,39.6860942,-104.9391166,2014,default
New Jersey,Monmouth,40.3586324,-73.9744665,2014,default
Kansas,Johnson,38.9241106,-94.6865272,2014,default
California,Sacramento,38.5587102,-121.4863572,2014,default
Connecticut,Hartford,41.776093,-72.518338,2014,default
Wisconsin,Door,45.1269475,-87.2453044,2014,default
Texas,Harris,29.5456455,-95.1033216,2014,default
Utah,Davis,40.9053559,-111.8952854,2014,default
Idaho,Ada,43.6307645,-116.2034119,2014,default
Idaho,Madison,43.8183093,-111.7966231,2014,lodging
Montana,Gallatin,45.7562917,-111.0604156,2014,default
North Dakota,Grand Forks,47.9157466,-97.0526597,2014,default
North Dakota,Cass,46.8706165,-96.7940514,2014,default
Indiana,Kosciusko,41.2358822,-85.8565289,2014,default
Indiana,Delaware,40.2234758,-85.4256049,2014,default
Michigan,Genesee,43.0230298,-83.6856035,2014,default
Colorado,Denver,39.7409812,-104.9722902,2014,default
California,San Francisco,37.7921625,-122.4038197,2014,default
Tennessee,Knox,35.9925476,-83.9981821,2014,default
California,Nevada,39.2629593,-121.0199145,2014,cafe
Texas,Travis,30.3805778,-97.7244118,2014,default
Hawaii,Hawaii,20.023827,-155.6772371,2014,default
New York,Suffolk,40.8836798,-73.253569,2014,default
California,Orange,33.7377796,-117.9897304,2014,default
California,Orange,33.657649,-117.8987559,2014,default
Missouri,St. Louis City,38.6309308,-90.198457,2014,cafe
California,Nevada,39.2326104,-121.0445686,2014,default
Washington,King,47.3141617,-122.3546668,2014,default
Alabama,Marshall,34.448363,-86.527232,2014,default
New York,New York,40.7632804,-73.9626658,2014,default
Florida,Miami-Dade,25.7334191,-80.2981323,2014,default
Florida,Miami-Dade,25.7033243,-80.2879181,2014,default
New Hampshire,Merrimack,43.2046489,-71.5367954,2014,default
Florida,Miami-Dade,25.5975842,-80.3635093,2014,default
Minnesota,Hennepin,44.9617351,-93.2885323,2014,default
Florida,Miami-Dade,25.6364239,-80.3867961,2014,default
California,Los Angeles,33.767091,-118.1923831,2014,default
Missouri,St. Louis,38.6534941,-90.3158783,2014,default
Missouri,St. Louis City,38.5706642,-90.2847806,2014,default
Nebraska,Douglas,41.2069831,-96.1928847,2014,food
California,Los Angeles,34.1452576,-118.134076,2014,default
North Carolina,Mecklenburg,35.2184582,-80.8572134,2014,default
North Dakota,Cass,46.8745309,-96.7934249,2014,cafe
Massachusetts,Essex,42.5294694,-70.9061068,2014,default
Florida,Palm Beach,26.6747113,-80.0630706,2014,default
Florida,Sarasota,27.263422,-82.4764709,2014,default
California,Sacramento,38.6483666,-121.5181449,2014,default
California,Sacramento,38.566833,-121.4673505,2014,default
California,Placer,38.7664026,-121.2466574,2014,default
New Hampshire,Rockingham,43.076943,-70.7583586,2014,default
Missouri,St. Louis,38.608015,-90.3206249,2014,default
Colorado,Eagle,39.6319052,-106.29031,2014,default
Missouri,St. Louis,38.6519153,-90.3268896,2014,default
California,Nevada,39.2217192,-121.1644314,2014,default
New York,New York,40.7763877,-73.9606961,2014,default
South Carolina,Richland,33.9658064,-81.0080952,2014,default
Texas,Travis,30.3826029,-97.7434066,2014,default
Texas,Travis,30.3826603,-97.7432898,2014,default
Alaska,Juneau,58.3006565,-134.4066904,2014,default
Texas,Denton,33.0465855,-97.0002178,2014,default
Pennsylvania,Philadelphia,39.9839001,-75.1286031,2014,default
Pennsylvania,Philadelphia,39.9534177,-75.1717532,2014,default
Pennsylvania,Philadelphia,39.9707071,-75.1428932,2014,default
Kentucky,Fayette,38.0552711,-84.4788138,2014,default
New Jersey,Hunterdon,40.5566024,-75.0639897,2014,default
Nevada,Humboldt,40.9601971,-117.7376887,2014,nightlife
Nevada,Humboldt,40.9659938,-117.7381125,2014,grocery
Nevada,Humboldt,40.9788291,-117.7117356,2014,lodging
Florida,Miami-Dade,25.7794434,-80.140127,2014,default
Michigan,Wayne,42.3747561,-83.3812495,2014,default
California,Los Angeles,34.0612923,-118.1877534,2014,default
New Jersey,Hudson,40.721214,-74.045582,2014,food
California,Santa Clara,37.369972,-121.9194136,2014,default
California,San Diego,32.7760168,-117.1446135,2014,default
Texas,Williamson,30.5684056,-97.8516989,2014,shopping
Texas,Cooke,33.6457133,-97.3850538,2014,default
New Mexico,Taos,36.4634665,-105.5994965,2014,default
Utah,Utah,40.4076994,-111.9269796,2014,default
California,Nevada,39.228291,-121.0658953,2014,default
Texas,Collin,33.0194888,-96.7026852,2014,default
Vermont,Rutland,43.5929193,-72.9806381,2014,default
Washington,King,47.5534542,-122.3866031,2014,default
Pennsylvania,Cumberland,40.2996728,-76.9362232,2014,default
New Jersey,Somerset,40.7203287,-74.5628656,2014,shopping
Florida,Lee,26.5868591,-82.0348965,2014,default
Florida,Miami-Dade,25.7948563,-80.1450274,2014,default
New Mexico,Taos,36.5259571,-105.5624002,2014,default
Texas,Tarrant,32.7296117,-97.4413925,2014,default
Pennsylvania,Philadelphia,39.9510687,-75.1716689,2014,nightlife
Pennsylvania,Philadelphia,39.938606,-75.1522656,2014,default
Pennsylvania,Delaware,39.8863365,-75.3090821,2014,food
New York,New York,40.7531169,-73.9931178,2014,default
North Carolina,Guilford,35.9221294,-79.9785077,2014,shopping
California,Placer,38.8175619,-121.2196477,2014,shopping
California,Los Angeles,33.9839594,-118.4591643,2014,default
Texas,Travis,30.3582657,-97.9938096,2014,default
New Jersey,Hunterdon,40.5551594,-75.0654361,2014,default
Illinois,Champaign,40.0976208,-88.2747439,2014,shopping
California,San Luis Obispo,35.2527062,-120.6416559,2014,default
Maryland,Baltimore,39.3990462,-76.7526403,2014,default
Texas,Harris,29.7368098,-95.4576308,2014,default
Florida,Orange,28.6074946,-81.2924633,2014,default
Pennsylvania,Montgomery,40.0683368,-75.317851,2014,default
California,Los Angeles,34.2648588,-118.5256909,2014,default
Oregon,Marion,44.9916394,-122.7620193,2014,default
New York,Nassau,40.8318483,-73.4615473,2014,default
Texas,Bastrop,30.1946475,-97.0679616,2014,default
California,Sacramento,38.577935,-121.4932717,2014,default
California,Sacramento,38.4951007,-121.4772335,2014,default
Arizona,Maricopa,33.5082072,-112.02874,2014,default
California,Orange,33.5721782,-117.732463,2014,default
Pennsylvania,Allegheny,40.437903,-79.9216707,2014,default
New Jersey,Middlesex,40.4340937,-74.300598,2014,default
North Carolina,Union,35.0000258,-80.7233909,2014,default
Texas,Travis,30.2235953,-97.7671641,2014,default
California,San Mateo,37.4945919,-122.2327819,2014,shopping
Florida,Seminole,28.8118285,-81.2676586,2014,default
Pennsylvania,Philadelphia,39.975971,-75.136597,2014,shopping
Florida,Pinellas,27.9731289,-82.7099064,2014,default
California,Orange,33.7735597,-117.9678591,2014,default
Nevada,Washoe,39.5299341,-119.8083584,2014,default
California,Los Angeles,34.0195703,-118.4503844,2014,default
Louisiana,Ouachita,32.5153643,-92.1551121,2014,default
Massachusetts,Worcester,42.2675657,-71.7826553,2014,shopping
Utah,Washington,37.088316,-113.5871585,2014,default
California,San Bernardino,34.1211689,-117.2932125,2014,default
Utah,Salt Lake,40.762485,-111.888065,2014,default
Utah,Sevier,38.7708501,-112.0842688,2014,default
Utah,Sanpete,39.3586879,-111.58704,2014,default
Texas,Cooke,33.6409456,-97.1531347,2014,default
California,Monterey,36.6854338,-121.6617573,2014,default
North Carolina,Union,35.047645,-80.648797,2014,default
Missouri,St. Louis,38.6123657,-90.3200197,2014,food
Massachusetts,Worcester,42.1747186,-72.0126197,2014,default
Pennsylvania,Lycoming,41.2423204,-77.0329337,2014,default
Texas,Kendall,29.9026625,-98.5601682,2014,default
Pennsylvania,Philadelphia,39.9776487,-75.1243774,2014,default
New York,Nassau,40.6652891,-73.6994326,2014,default
Texas,Hunt,33.247542,-95.8996157,2014,default
California,Los Angeles,34.1391581,-118.6197713,2014,default
Arizona,Pima,32.2210128,-110.957544,2014,food
Arkansas,Washington,36.0667752,-94.1761785,2014,default
Montana,Mineral,47.1937984,-114.8917333,2014,default
Michigan,Oakland,42.4444167338489,-83.4366184473038,2016,sports
California,Contra Costa,37.8850851,-122.0512286,2014,default
Virginia,Henrico,37.660017,-77.5253505,2014,default
Texas,Williamson,30.5343662,-97.6831826,2014,default
Michigan,Oakland,42.4891957,-83.1457212,2014,default
California,Los Angeles,34.0988853,-118.2794928,2014,default
Texas,Collin,33.203924,-96.7437175,2014,default
Washington,Spokane,47.7150661,-117.3808154,2014,default
Virginia,Fairfax,38.7680874,-77.1140992,2014,default
District of Columbia,District of Columbia,38.9186135,-76.9996787,2014,default
Maryland,Montgomery,39.1416419,-77.1874901,2014,shopping
District of Columbia,District of Columbia,38.923227,-77.072747,2014,sports
Pennsylvania,Lancaster,40.0383406,-76.3059359,2014,default
Virginia,Alexandria City,38.8187987,-77.103701,2014,attraction
Virginia,Alexandria City,38.824883,-77.0595411,2014,attraction
California,Santa Clara,37.3336735,-121.8942927,2014,default
Colorado,Jefferson,39.6505335,-105.344279,2014,default
Colorado,Denver,39.7212483,-104.9902224,2014,default
California,Riverside,33.7473077,-117.4538366,2014,default
Colorado,Boulder,40.0270555,-105.2824446,2014,default
Louisiana,Orleans,29.9383216,-90.0684334,2014,default
California,Los Angeles,34.1394062,-117.9807027,2014,shopping
New Jersey,Camden,39.8981889,-75.0312804,2014,default
Illinois,Cook,41.8828634,-87.6308208,2014,default
Iowa,Linn,42.0543075,-91.6956286,2014,sports
District of Columbia,District of Columbia,38.9023077,-77.0329583,2014,default
New Mexico,Lea,32.7891263,-103.1253143,2014,default
Kentucky,Oldham,38.4128556,-85.3682327,2014,default
North Carolina,Beaufort,35.560006,-77.0531915,2014,default
Ohio,Butler,39.4558547,-84.3602983,2014,default
California,Los Angeles,34.168999,-118.5021279,2014,default
Nevada,Clark,36.1695353,-115.1426515,2014,default
Michigan,Kent,42.9630079,-85.666441,2014,default
Michigan,Washtenaw,42.2694236,-83.7370971,2014,default
Michigan,Oakland,42.47365,-83.4118391,2014,default
Kentucky,Fayette,38.0486021,-84.4979984,2014,default
Texas,Travis,30.2445156,-97.7226469,2014,food
Idaho,Ada,43.6195629,-116.4200941,2014,default
Florida,Hillsborough,27.9973746,-82.5671092,2014,shopping
Connecticut,New Haven,41.3101374,-72.9185513,2014,default
California,Los Angeles,34.0277927,-118.4776619,2014,default
Missouri,St. Louis City,38.5813372,-90.2441341,2014,food
California,Santa Cruz,36.9748879,-122.0175938,2014,default
