id,lat,lon,category,name,created_on,geolocation_degrees,promoted,Street_Num,Street_Name,City,County,State,Country,Zip
146,27.7709052,-82.6523574,food,Ferg's Sports Bar & Grill,1408767986,"82°39'8.49""W, 27°46'15.26""N",,1320,Central Avenue,St. Petersburg,Pinellas County,Florida,United States,33705
154,39.3475198,-76.4505536,food,Mama Rosa Rotisserie & Grill,1396080298,"76°27'1.99""W, 39°20'51.07""N",,836,Middle River Road,Middle River,Baltimore County,Maryland,United States,21220
159,40.9076669,-74.5519558,shopping,Macy's,1394677112,"74°33'7.04""W, 40°54'27.6""N",,303,Mount Hope Avenue,Dover,Morris County,New Jersey,United States,7801
160,40.9073762,-74.5552585,shopping,Lord & Taylor,1394676758,"74°33'18.93""W, 40°54'26.55""N",,,Unnamed Road,Wharton,Morris County,New Jersey,United States,7885
165,28.1000502,-82.3995584,food,China City,1395115329,"82°23'58.41""W, 28°6'0.18""N",,,,Tampa,Hillsborough County,Florida,United States,33647
164,45.4001728,-75.7115951,default,Sun of A Gun,1398793100,"75°42'41.74""W, 45°24'0.62""N",,103,Beech Street,Ottawa,Ottawa Division,Ontario,Canada,K1S 3J9
170,45.4264515,-75.6939621,default,http://www.themodernshop.ca/,1394239136,"75°41'38.26""W, 45°25'35.23""N",,700,Sussex Drive,Ottawa,Ottawa Division,Ontario,Canada,K1N 1K4
171,47.6648179,-122.2958156,shopping,Counterbalance Bicycles,1397057901,"122°17'44.94""W, 47°39'53.34""N",,2943,Northeast Blakeley Street,Seattle,King County,Washington,United States,98105
131,32.7478087,-117.1297638,nightlife,Rooted Kava Bar,1402005836,"117°7'47.15""W, 32°44'52.11""N",,3823,30th Street,San Diego,San Diego County,California,United States,92104
189,49.296331,-117.6555992,lodging,Sandman Hotel Castlegar,1405579333,"117°39'20.16""W, 49°17'46.79""N",,1944,Columbia Avenue,Castlegar,Central Kootenay,British Columbia,Canada,V1N 2W7
180,37.7937071,-122.4042094,lodging,Pacific Tradewinds Hostel,1365922552,"122°24'15.15""W, 37°47'37.35""N",,680,Sacramento Street,San Francisco,San Francisco County,California,United States,94111
183,30.3958149,-97.7196383,food,Bamboo Bistro North,1397269594,"97°43'10.7""W, 30°23'44.93""N",,11101,Farm to Market Road 1325,Austin,Travis County,Texas,United States,78758
185,30.3986564,-97.7474271,food,Bombay Bistro,1397272545,"97°44'50.74""W, 30°23'55.16""N",,10710,Research Boulevard,Austin,Travis County,Texas,United States,78759
194,27.773918,-82.633613,food,The Ale and the Witch,1416843973,"82°38'1.01""W, 27°46'26.1""N",,111,2nd Avenue Northeast,St. Petersburg,Pinellas County,Florida,United States,33701
25232,42.5150753,-71.2044011,atm,Town And Country Smoke Shop & Grocery Store,1612977509,"71°12'15.84""W, 42°30'54.27""N",TRUE,280,Cambridge Street,Burlington,Middlesex County,Massachusetts,United States,1803
193,43.5495948,-79.5876526,shopping,Euro Flowers,1426900708,"79°35'15.55""W, 43°32'58.54""N",,119,Lakeshore Road West,Mississauga,Regional Municipality of Peel,Ontario,Canada,L5H 2E3
215,50.9815732,-114.0452219,lodging,Sandman Hotel & Suites Calgary South,1405576418,"114°2'42.8""W, 50°58'53.66""N",,8001,11 Street Southeast,Calgary,Division No. 6,Alberta,Canada,T2H 0A7
199,39.0408505,-94.4175927,food,King Wok,1396332282,"94°25'3.33""W, 39°2'27.06""N",,4374,South Noland Road,Independence,Jackson County,Missouri,United States,64055
201,39.0402008,-94.4160484,food,Mama Garden,1396333406,"94°24'57.77""W, 39°2'24.72""N",,4400,South Noland Road,Independence,Jackson County,Missouri,United States,64055
172,43.6422697,-79.6311358,lodging,Stage West,1405578763,"79°37'52.09""W, 43°38'32.17""N",,5400,Dixie Road,Mississauga,Regional Municipality of Peel,Ontario,Canada,L4W 4T4
176,49.8807247,-119.504094,attraction,Doctor Recommended,1385815253,"119°30'14.74""W, 49°52'50.61""N",,114,Lake Avenue,Kelowna,Central Okanagan,British Columbia,Canada,V1Y 5W2
177,39.9991059,-105.2539748,food,Moe's Original Bar B Que,1413064829,"105°15'14.31""W, 39°59'56.78""N",,675,30th Street,Boulder,Boulder County,Colorado,United States,80303
219,42.6402694,-73.784384,default,Organica: Garden Supply & Hydroponics,1402449591,"73°47'3.78""W, 42°38'24.97""N",,467,Delaware Avenue,Albany,Albany County,New York,United States,12209
221,37.4269015,-122.1479633,default,Red Door Movie Rental,1415410545,"122°8'52.67""W, 37°25'36.85""N",,2127,California 82,Palo Alto,Santa Clara County,California,United States,94306
222,42.3636635,-71.1011293,food,VeggieGalaxy,1367401404,"71°6'4.07""W, 42°21'49.19""N",,450,Massachusetts Avenue,Cambridge,Middlesex County,Massachusetts,United States,2139
226,39.9724031,-75.1345113,shopping,The Bicycle Stable,1418872293,"75°8'4.24""W, 39°58'20.65""N",,1426,Frankford Avenue,Philadelphia,Philadelphia County,Pennsylvania,United States,19125
227,30.2689156,-97.7428345,food,Thai Passion - Downtown,1397301292,"97°44'34.2""W, 30°16'8.1""N",,628,Congress Avenue,Austin,Travis County,Texas,United States,78701
228,39.1850563,-96.5740607,food,Green Tea Sushi Bar,1395400820,"96°34'26.62""W, 39°11'6.2""N",,1114,Laramie Street,Manhattan,Riley County,Kansas,United States,66502
230,35.572302,-121.1120376,lodging,Mariner's Inn,1388651481,"121°6'43.34""W, 35°34'20.29""N",,6180,Moonstone Beach Drive,Cambria,San Luis Obispo County,California,United States,93428
232,43.1550576,-77.6189344,default,Netsville,1388441567,"77°37'8.16""W, 43°9'18.21""N",,72,Cascade Drive,Rochester,Monroe County,New York,United States,14614
242,45.6723056,-111.0740236,shopping,Rooks Comics and Games,1383176751,"111°4'26.48""W, 45°40'20.3""N",,2740,West Main Street,Bozeman,Gallatin County,Montana,United States,59718
244,40.7616461,-111.8885341,food,Pie Hole,1389025552,"111°53'18.72""W, 40°45'41.93""N",,344,South State Street,Salt Lake City,Salt Lake County,Utah,United States,84111
49485,35.3730378,-96.9303188,atm,Vapor 100 - Shawnee,1614782812,"96°55'49.15""W, 35°22'22.94""N",TRUE,4006,North Kickapoo Avenue,Shawnee,Pottawatomie County,Oklahoma,United States,74804
247,39.7548245,-104.9871359,default,Unleaded Group,1418083670,"104°59'13.69""W, 39°45'17.37""N",,2314,Broadway,Denver,Denver County,Colorado,United States,80205
218,42.6540939,-73.7504154,cafe,The French Press Cafe & Creperie,1392000270,"73°45'1.5""W, 42°39'14.74""N",,5,Clinton Square,Albany,Albany County,New York,United States,12207
253,37.7510094,-97.2617458,food,Two Brothers BBQ Woodlawn,1396010273,"97°15'42.28""W, 37°45'3.63""N",,3750,North Woodlawn Boulevard,Wichita,Sedgwick County,Kansas,United States,67220
254,30.3578376,-97.7329828,food,Pho Thaison Vietnamese Cuisine,1397299467,"97°43'58.74""W, 30°21'28.22""N",,2438a,West Anderson Lane,Austin,Travis County,Texas,United States,78757
264,39.9665561,-75.1391589,food,PYT,1418872254,"75°8'20.97""W, 39°57'59.6""N",,1050,North Hancock Street,Philadelphia,Philadelphia County,Pennsylvania,United States,19123
266,37.4855589,-122.2264733,default,It Is Vapor,1419672706,"122°13'35.3""W, 37°29'8.01""N",,850,Main Street,Redwood City,San Mateo County,California,United States,94063
269,42.3636159,-71.1010542,food,Moksa,1399490129,"71°6'3.8""W, 42°21'49.02""N",,450,Massachusetts Avenue,Cambridge,Middlesex County,Massachusetts,United States,2139
273,42.9630238,-85.6645169,food,One Stop Coney Shop,1393649512,"85°39'52.26""W, 42°57'46.89""N",,150,Fulton Street East,Grand Rapids,Kent County,Michigan,United States,49503
278,30.4287281,-97.7504309,cafe,Minh's Cafe,1397296997,"97°45'1.55""W, 30°25'43.42""N",,12221,Riata Trace Parkway,Austin,Travis County,Texas,United States,78727
282,40.7389191,-73.9907073,default,Steve Alper DMD,1385489709,"73°59'26.55""W, 40°44'20.11""N",,5,East 19th Street,New York,New York County,New York,United States,10003
288,26.6428482,-81.86325,food,ZCrêpes Café,1393078866,"81°51'47.7""W, 26°38'34.25""N",,1815/1,Fowler Street,Fort Myers,Lee County,Florida,United States,33901
292,40.5009856,-74.6529196,default,Bars 'N Beats Recording Studio,1387380611,"74°39'10.51""W, 40°30'3.55""N",,28,Bloomingdale Drive,,Somerset County,New Jersey,United States,8844
290,45.7703,-73.978673,default,PerronHosting.com,1392585150,"73°58'43.22""W, 45°46'13.08""N",,,,Saint-Jérôme,La Rivière-du-Nord,Québec,Canada,
296,37.7720246,-122.4092269,grocery,Cups and Cakes Bakery,1365918799,"122°24'33.22""W, 37°46'19.29""N",,451,9th Street,San Francisco,San Francisco County,California,United States,94103
298,35.4950363,-97.5317178,food,Lido Asian Cuisine,1397053676,"97°31'54.18""W, 35°29'42.13""N",,2518,North Military Avenue,Oklahoma City,Oklahoma County,Oklahoma,United States,73106
321,43.4496827,-80.4910633,default,Sara's KW Driving Academy,1395248839,"80°29'27.83""W, 43°26'58.86""N",,42,Ontario Street South,Kitchener,Waterloo Regional Municipality,Ontario,Canada,N2G 1X4
310,35.2115934,-97.4422524,food,Padthai Thai Restaurant,1397052068,"97°26'32.11""W, 35°12'41.74""N",,119,West Boyd Street,Norman,Cleveland County,Oklahoma,United States,73069
311,41.2498239,-96.0826749,default,CoVis CoWorking,1385474327,"96°4'57.63""W, 41°14'59.37""N",,920,South 107th Avenue,Omaha,Douglas County,Nebraska,United States,68114
322,27.7713227,-82.6473269,default,Paper Street Market,1418747200,"82°38'50.38""W, 27°46'16.76""N",,919,Central Avenue,St. Petersburg,Pinellas County,Florida,United States,33705
303,35.0957414,-106.658747,default,New Mexico Tea Company,1366300638,"106°39'31.49""W, 35°5'44.67""N",,1131,Mountain Road Northwest,Albuquerque,Bernalillo County,New Mexico,United States,87102
323,27.8668929,-82.6450904,food,Yummy Thai,1395123772,"82°38'42.33""W, 27°52'0.81""N",,10466,Roosevelt Boulevard North,St. Petersburg,Pinellas County,Florida,United States,33716
333,39.0150333,-95.7605191,food,Oriental Express,1395823521,"95°45'37.87""W, 39°0'54.12""N",,5954,Southwest 29th Street,Topeka,Shawnee County,Kansas,United States,66614
302,51.0099889,-118.2180204,lodging,Sandman Hotel Revelstoke,1405581964,"118°13'4.87""W, 51°0'35.96""N",,1901,Laforme Boulevard,Revelstoke,Columbia-Shuswap,British Columbia,Canada,V0E 2S0
334,39.0278373,-95.7254529,food,Asian Cafe,1395821389,"95°43'31.63""W, 39°1'40.21""N",,2135,Southwest Gage Boulevard,Topeka,Shawnee County,Kansas,United States,66614
335,25.7805541,-80.1309841,lodging,Clevelander Hotel,1390882878,"80°7'51.54""W, 25°46'49.99""N",,1020,Ocean Court,Miami Beach,Miami-Dade County,Florida,United States,33139
339,39.8231819,-75.8819666,default,Penn Animal Hospital,1391293171,"75°52'55.08""W, 39°49'23.45""N",,881,Old Baltimore Pike,West Grove,Chester County,Pennsylvania,United States,19390
345,38.5956986,-121.3983679,shopping,Arden Jewelers,1414224449,"121°23'54.12""W, 38°35'44.51""N",,2800,Arden Way,Sacramento,Sacramento County,California,United States,95825
349,27.7713544,-82.6426345,shopping,The Trunk Stylists,1418225950,"82°38'33.48""W, 27°46'16.88""N",,653,Central Avenue,St. Petersburg,Pinellas County,Florida,United States,33701
366,49.200092,-122.9115154,food,RE-UP BBQ,1398449168,"122°54'41.46""W, 49°12'0.33""N",,800,Quayside Drive,New Westminster,Metro Vancouver,British Columbia,Canada,V3M 6Z6
353,48.1148885,-122.7567278,shopping,The Broken Spoke,1411768866,"122°45'24.22""W, 48°6'53.6""N",,232,Taylor Street,Port Townsend,Jefferson County,Washington,United States,98368
364,45.5046824,-122.6421431,cafe,Papa G's,1383705816,"122°38'31.72""W, 45°30'16.86""N",,2314,Southeast Division Street,Portland,Multnomah County,Oregon,United States,97202
368,32.0805836,-81.0907363,default,Anonymous Tattoo,1418404190,"81°5'26.65""W, 32°4'50.1""N",,7,East Bay Street,Savannah,Chatham County,Georgia,United States,31401
375,39.1860273,-96.5728488,food,Bi Bim Bap Korean-Japanese Sushi Restaurant,1395399369,"96°34'22.26""W, 39°11'9.7""N",,704,North 11th Street,Manhattan,Riley County,Kansas,United States,66502
343,41.1304234,-81.5080686,default,Underhill's Games,1390642337,"81°30'29.05""W, 41°7'49.52""N",,1753,State Road,Cuyahoga Falls,Summit County,Ohio,United States,44223
373,27.7712825,-82.653952,food,Brooklyn South,1418693474,"82°39'14.23""W, 27°46'16.62""N",,1437,Central Avenue,St. Petersburg,Pinellas County,Florida,United States,33705
394,27.771341,-82.650522,food,Ricky P's,1416844255,"82°39'1.88""W, 27°46'16.83""N",,1113,Central Avenue,St. Petersburg,Pinellas County,Florida,United States,33705
398,40.7524774,-73.984652,nightlife,EVR NYC,1365972694,"73°59'4.75""W, 40°45'8.92""N",,52,West 39th Street,New York,New York County,New York,United States,10018
395,24.121471,-110.3026602,default,Qrubit,1365905823,"110°18'9.58""W, 24°7'17.3""N",,132,Playa Coromuel,La Paz,,Baja California Sur,Mexico,23054
400,36.1258841,-115.2327178,default,Vegas Budget Dental,1366040095,"115°13'57.78""W, 36°7'33.18""N",,6450,Arroyo Springs Street,Las Vegas,Clark County,Nevada,United States,89146
405,38.9699111,-94.6669718,shopping,Overland Park Jeep Dodge Ram Chrysler,1366214109,"94°40'1.1""W, 38°58'11.68""N",,8775,Metcalf Avenue,Overland Park,Johnson County,Kansas,United States,66212
407,43.651902,-79.4074544,lodging,Urban Living Suites,1366303792,"79°24'26.84""W, 43°39'6.85""N",,785,Dundas Street West,Toronto,Toronto Division,Ontario,Canada,M6J 1V2
406,38.8558931,-104.7132847,default,Total Roofing,1366300019,"104°42'47.82""W, 38°51'21.22""N",,6125,Stadia Court,Colorado Springs,El Paso County,Colorado,United States,80915
408,34.1643282,-118.3740182,default,Model Printing internet cafe,1366438893,"118°22'26.47""W, 34°9'51.58""N",,5152,Lankershim Boulevard,Los Angeles,Los Angeles County,California,United States,91601
380,37.3780322,-122.0328367,default,Mac's Coins & Collectables,1386553782,"122°1'58.21""W, 37°22'40.92""N",,150,Altair Way,Sunnyvale,Santa Clara County,California,United States,94086
409,41.5008146,-81.5652517,food,Parnell's Pub,1397050219,"81°33'54.91""W, 41°30'2.93""N",,2163,Lee Road,Cleveland Heights,Cuyahoga County,Ohio,United States,44118
411,40.7954798,-85.8241762,default,INGUARD,1366642103,"85°49'27.03""W, 40°47'43.73""N",,231,West Canal Street,Wabash,Wabash County,Indiana,United States,46992
412,44.9277216,-93.2238299,grocery,Elevated Beer Wine & Spirits,1401224144,"93°13'25.79""W, 44°55'39.8""N",,4137,Hiawatha Avenue,Minneapolis,Hennepin County,Minnesota,United States,55406
413,39.7961477,-86.02414,default,Caring Dentists,1366643318,"86°1'26.9""W, 39°47'46.13""N",,8151,East 21st Street,Indianapolis,Marion County,Indiana,United States,46219
415,38.4147973,-79.5848885,lodging,Arbogast Inn,1367185598,"79°35'5.6""W, 38°24'53.27""N",,364,West Main Street,Monterey,Highland County,Virginia,United States,24465
418,38.9625124,-94.8917005,sports,Peeper Ranch,1366822264,"94°53'30.12""W, 38°57'45.04""N",,9200,Cedar Niles Road,Lenexa,Johnson County,Kansas,United States,66227
419,38.1098063,-122.2629487,shopping,Cyber Computers,1367179666,"122°15'46.62""W, 38°6'35.3""N",,11,Tennessee Street,Vallejo,Solano County,California,United States,94590
420,35.0936542,-106.6432031,shopping,ABQBitcoins,1367164525,"106°38'35.53""W, 35°5'37.16""N",,,,Albuquerque,Bernalillo County,New Mexico,United States,87102
422,29.7633158,-95.3602521,default,Jay Cohen Attorney,1367259280,"95°21'36.91""W, 29°45'47.94""N",,917,Franklin Street,Houston,Harris County,Texas,United States,77002
402,43.7298396,-79.4714987,default,Ark Army Surplus,1366054227,"79°28'17.4""W, 43°43'47.42""N",,968,Wilson Avenue,Toronto,Toronto Division,Ontario,Canada,M3K 1E7
431,39.9620241,-75.1535149,default,Hive76,1387380689,"75°9'12.65""W, 39°57'43.29""N",,915,Spring Garden Street,Philadelphia,Philadelphia County,Pennsylvania,United States,19123
437,43.4497252,-80.4910233,default,Fairtax Business Services,1395248181,"80°29'27.68""W, 43°26'59.01""N",,42,Ontario Street South,Kitchener,Waterloo Regional Municipality,Ontario,Canada,N2G 1X4
432,42.0439539,-87.6933691,shopping,Bucephalus Bikes,1390153987,"87°41'36.13""W, 42°2'38.23""N",,1424,Lake Street,Evanston,Cook County,Illinois,United States,60201
435,28.2545197,-82.4675148,default,"Accelerated Global - Website Design, SEO, Social Media, Internet Marketing",1373977128,"82°28'3.05""W, 28°15'16.27""N",,21042,Lirio Drive,Land O' Lakes,Pasco County,Florida,United States,34637
438,37.7949012,-122.3928736,shopping,Buyer's Best Friend Wholesale & Market,1368481112,"122°23'34.34""W, 37°47'41.64""N",,,,San Francisco,San Francisco County,California,United States,94105
439,37.799094,-122.4082139,shopping,Mercato,1368481248,"122°24'29.57""W, 37°47'56.74""N",,430,Columbus Avenue,San Francisco,San Francisco County,California,United States,94133
444,45.4236594,-75.6812834,atm,Bitcoin ATM @ Father and Sons,1400434246,"75°40'52.62""W, 45°25'25.17""N",,,,Ottawa,Ottawa Division,Ontario,Canada,K1N 7N8
448,40.2386813,-74.254887,default,Bear & Birch Russian Sauna,1369783344,"74°15'17.59""W, 40°14'19.25""N",,6,Paragon Way,Freehold,Monmouth County,New Jersey,United States,7728
453,39.1257138,-94.8266002,food,Stix,1395349473,"94°49'35.76""W, 39°7'32.57""N",,1847,Village West Parkway,Kansas City,Wyandotte County,Kansas,United States,66111
426,30.2822276,-97.7422902,shopping,Brave New Books,1367614340,"97°44'32.24""W, 30°16'56.02""N",,1904,Guadalupe Street,Austin,Travis County,Texas,United States,78705
456,30.264266,-97.741411,food,Mai Thai,1397296688,"97°44'29.08""W, 30°15'51.36""N",,207,San Jacinto Boulevard,Austin,Travis County,Texas,United States,78701
465,47.5542827,-122.331924,default,Accountable Moving & Storage,1374341558,"122°19'54.93""W, 47°33'15.42""N",,206,South Brandon Street,Seattle,King County,Washington,United States,98108
430,43.5964282,-79.5241625,default,Coworking Space Toronto,1368131669,"79°31'26.99""W, 43°35'47.14""N",,3301,Lake Shore Boulevard West,Toronto,Toronto Division,Ontario,Canada,M8W 1M8
472,27.7713247,-82.6477614,cafe,Everything Dolce Cafe`,1415826389,"82°38'51.94""W, 27°46'16.77""N",,937,Central Avenue,St. Petersburg,Pinellas County,Florida,United States,33705
478,37.7895241,-122.4077704,default,My Doctor Medical Group,1372266792,"122°24'27.97""W, 37°47'22.29""N",,450,Sutter Street,San Francisco,San Francisco County,California,United States,94108
480,34.0685731,-118.4054183,default,Elite body sculpture,1372464468,"118°24'19.51""W, 34°4'6.86""N",,432,Bedford Drive,Beverly Hills,Los Angeles County,California,United States,90210
492,29.9010124,-90.3866885,default,"Monti Notary Services, LLC",1373392340,"90°23'12.08""W, 29°54'3.64""N",,13491,U.S. 90,Boutte,St. Charles Parish,Louisiana,United States,70039
483,20.6789092,-103.3639647,lodging,El Hostelito,1373122041,"103°21'50.27""W, 20°40'44.07""N",,171,Calle Ignacio Ramírez,Guadalajara,,Jalisco,Mexico,44600
493,26.803033,-80.076921,default,Audio Props,1373391367,"80°4'36.92""W, 26°48'10.92""N",,14,President Barack Obama Highway,Lake Park,Palm Beach County,Florida,United States,33403
496,40.7485331,-73.9922549,default,Nesenoff & Miltenberg LLP,1373458545,"73°59'32.12""W, 40°44'54.72""N",,363,7th Avenue,New York,New York County,New York,United States,10001
501,28.3318001,-82.6852635,shopping,Heidi Jo's boutique,1373559316,"82°41'6.95""W, 28°19'54.48""N",,12028,Majestic Boulevard,Hudson,Pasco County,Florida,United States,34667
468,30.3546209,-97.7563751,food,Quizno's Far West,1397300183,"97°45'22.95""W, 30°21'16.64""N",,3637,Far West Boulevard,Austin,Travis County,Texas,United States,78731
502,40.7255191,-111.8746513,food,Firehouse BBQ,1373560860,"111°52'28.74""W, 40°43'31.87""N",,567,East 2100 South,Salt Lake City,,Utah,United States,84106
645,33.7202935,-117.7854931,default,Triple Crown Transport,1378894988,"117°47'7.78""W, 33°43'13.06""N",,350,Wycliffe,Irvine,Orange County,California,United States,92602
500,49.8706005,-119.5432898,default,Rollingdale Winery,1373540517,"119°32'35.84""W, 49°52'14.16""N",,2291,Hayman Road,West Kelowna,Central Okanagan,British Columbia,Canada,V1Z 1Z7
523,29.9552478,-90.0671103,shopping,David's Antiques,1375139572,"90°4'1.6""W, 29°57'18.89""N",,322,Royal Street,New Orleans,Orleans Parish,Louisiana,United States,70130
23696,35.19452004,-97.44496465,default,Making The Impact LLC,1609452309,"97°26'41.87""W, 35°11'40.27""N",,406,Wadsack Drive,Norman,Cleveland County,Oklahoma,United States,73072
529,47.6097909,-122.3366622,shopping,Nesbit's Fine Watch Service,1376041173,"122°20'11.98""W, 47°36'35.25""N",,1425,4th Avenue,Seattle,King County,Washington,United States,98101
527,53.5181957,-113.4981158,cafe,Remedy Café Whyte Ave,1375199401,"113°29'53.22""W, 53°31'5.5""N",,10408,82 Avenue Northwest,Edmonton,Division No. 11,Alberta,Canada,T6E 2A2
542,49.4253236,-123.6502561,default,Plasticsmith Inc.,1375916287,"123°39'0.92""W, 49°25'31.16""N",,1193,Roberts Creek Road,Roberts Creek,Sunshine Coast Regional District,British Columbia,Canada,V0N 2W2
540,41.5070127,-81.6910207,nightlife,David's Grill & Bar,1375619023,"81°41'27.67""W, 41°30'25.25""N",,1001,Lakeside Avenue East,Cleveland,Cuyahoga County,Ohio,United States,44114
544,49.4354428,-123.6450166,default,Vital Signs and Graphics,1375917353,"123°38'42.06""W, 49°26'7.59""N",,3172,Hansen Road,Roberts Creek,Sunshine Coast Regional District,British Columbia,Canada,V0N 2W1
14812,21.88233782,-102.2921991,cafe,Cafetería Petrona,1536940505,"102°17'31.92""W, 21°52'56.42""N",,312(3INT,Avenida Francisco I. Madero,Aguascalientes,,Aguascalientes,Mexico,20000
548,49.2447077,-123.090625,default,No Limit Landscaping,1375962482,"123°5'26.25""W, 49°14'40.95""N",,691,East 29th Avenue,Vancouver,Metro Vancouver,British Columbia,Canada,V5V 2S1
549,49.2838787,-123.1094654,default,Art of Muse,1375962754,"123°6'34.08""W, 49°17'1.96""N",,311,West Cordova Street,Vancouver,Metro Vancouver,British Columbia,Canada,V6B 2V2
550,49.2836873,-123.1121284,default,Rocket Cases,1375963068,"123°6'43.66""W, 49°17'1.27""N",,422,Richards Street,Vancouver,Metro Vancouver,British Columbia,Canada,V6B 2Z4
597,39.8297606,-74.9784601,default,Limousine Service - Ride a class,1377985120,"74°58'42.46""W, 39°49'47.14""N",,71,Hilliards Road,Gibbsboro,Camden County,New Jersey,United States,8026
551,49.2828816,-123.0675825,default,Free Geek Vancouver,1375963852,"123°4'3.3""W, 49°16'58.37""N",,1820,Pandora Street,Vancouver,Metro Vancouver,British Columbia,Canada,V5L 1M5
552,49.2812739,-123.1079885,default,Key 3D,1375964395,"123°6'28.76""W, 49°16'52.59""N",,117,West Pender Street,Vancouver,Metro Vancouver,British Columbia,Canada,V6B 1S5
553,49.4764425,-123.7560568,shopping,Rapid Edge Technologies,1375965837,"123°45'21.8""W, 49°28'35.19""N",,5638,Inlet Avenue,Sechelt,Sunshine Coast Regional District,British Columbia,Canada,V0N 3A0
513,34.1680312,-118.5993594,shopping,Christopher Rütman HairStylist,1374418283,"118°35'57.69""W, 34°10'4.91""N",,21526,Ventura Boulevard,Los Angeles,Los Angeles County,California,United States,91364
565,41.8535316,-87.6467139,default,BooshWorks,1377191629,"87°38'48.17""W, 41°51'12.71""N",,2118,South Halsted Street,Chicago,Cook County,Illinois,United States,60608
559,49.4462556,-123.6407587,default,Jaybird Home Improvements,1376325580,"123°38'26.73""W, 49°26'46.52""N",,3095,Grauman Road,Roberts Creek,Sunshine Coast Regional District,British Columbia,Canada,V0N 2W1
580,45.4293401,-75.6926952,food,Clock Tower Brew Pub,1398341447,"75°41'33.7""W, 45°25'45.62""N",,95,Clarence Street,Ottawa,Ottawa Division,Ontario,Canada,K1N 5P9
568,40.2999382,-111.6469702,default,La Nay Ferme,1377198523,"111°38'49.09""W, 40°17'59.78""N",,4800,East Lawn Drive,Provo,Utah County,Utah,United States,84604
583,43.6633694,-111.3075235,default,Luxury Vacation Cabin Rental,1378340782,"111°18'27.08""W, 43°39'48.13""N",,,Unnamed Road,Driggs,Teton County,Idaho,United States,83422
569,45.5370965,-73.620874,shopping,Atelier 77,1398166222,"73°37'15.15""W, 45°32'13.55""N",,7420,Avenue Casgrain,Montréal,Communauté-Urbaine-de-Montréal,Québec,Canada,H2R 1Y7
557,46.3206726,-117.9788371,food,Manila Bay Cafe,1376086979,"117°58'43.81""W, 46°19'14.42""N",,331,U.S. 12,Dayton,Columbia County,Washington,United States,99328
558,49.422352,-123.643337,default,Copper Stills,1376274833,"123°38'36.01""W, 49°25'20.47""N",,1074,Roberts Creek Road,Roberts Creek,Sunshine Coast Regional District,British Columbia,Canada,V0N 2W2
582,45.5462651,-73.5760049,atm,AutoCoinage Bitcoin ATM/Canada Hotdog,1400980858,"73°34'33.62""W, 45°32'46.55""N",,2690,Rue Masson,Montréal,Communauté-Urbaine-de-Montréal,Québec,Canada,H1Y 1W2
584,40.4982963,-111.8846222,shopping,Brothers Whim Bookstore,1377968284,"111°53'4.64""W, 40°29'53.87""N",,13955,South Bangerter Parkway,Draper,Salt Lake County,Utah,United States,84020
585,37.7587119,-122.4178384,default,20mission Hacker Hotel,1377973490,"122°25'4.22""W, 37°45'31.36""N",,3446,20th Street,San Francisco,San Francisco County,California,United States,94110
586,36.9824413,-122.0385092,default,The Santa Cruz Experience Wine Tour,1377973896,"122°2'18.63""W, 36°58'56.79""N",,256,Meadow Road,Santa Cruz,Santa Cruz County,California,United States,95060
587,36.0720711,-115.2072063,cafe,Café Berlin,1377974339,"115°12'25.94""W, 36°4'19.46""N",,4870,West Sunset Road,Las Vegas,Clark County,Nevada,United States,89118
588,34.1221138,-118.2969126,default,Dmitry Savchenko Art Photography,1377975337,"118°17'48.89""W, 34°7'19.61""N",,2715,North Vermont Canyon Road,Los Angeles,Los Angeles County,California,United States,90027
589,34.0932873,-118.3780461,default,Brain Guzzle Digital Marketing,1377975747,"118°22'40.97""W, 34°5'35.83""N",,,,West Hollywood,Los Angeles County,California,United States,90069
590,34.1217773,-118.2067935,default,Mas Music Productions,1377976098,"118°12'24.46""W, 34°7'18.4""N",,5001,York Boulevard,Los Angeles,Los Angeles County,California,United States,90042
591,32.7141993,-117.1599549,default,Logan Fairfax Law,1377976625,"117°9'35.84""W, 32°42'51.12""N",,835,Fifth Avenue,San Diego,San Diego County,California,United States,92101
592,37.0753235,-95.7105846,default,"Lucid Guitar Studio Lessons (dvd, skype, guitar lessons)",1377981183,"95°42'38.1""W, 37°4'31.16""N",,,3900 Road,Independence,Montgomery County,Kansas,United States,67301
593,35.7556774,-95.4029606,grocery,Alberty’s Broadway Liquor,1377981570,"95°24'10.66""W, 35°45'20.44""N",,3201,West Broadway Street,Muskogee,Muskogee County,Oklahoma,United States,74401
595,30.6955212,-91.4433462,default,False River Fencing,1377983325,"91°26'36.05""W, 30°41'43.88""N",,609,Janis Street,New Roads,Pointe Coupee Parish,Louisiana,United States,70760
596,39.165605,-84.5411898,default,E-Gov Link,1377983699,"84°32'28.28""W, 39°9'56.18""N",,4303,Hamilton Avenue,Cincinnati,Hamilton County,Ohio,United States,45223
598,28.5241431,-81.3147606,default,Dr. Murad Thakur,1377985864,"81°18'53.14""W, 28°31'26.92""N",,5480,Curry Ford Road,Orlando,Orange County,Florida,United States,32812
627,53.5452827,-113.4921427,default,Wisdom Survival Kits,1378154917,"113°29'31.71""W, 53°32'43.02""N",,10019,103 Avenue Northwest,Edmonton,Division No. 11,Alberta,Canada,T5J 0G9
